item,itemLabel,startDate,endDate,sourceDate,psid
Q1647887,Rui Maria de Araújo,2001-09-20,2007-08-08,,Q1647887-88102323-C9A0-4917-A718-A72E683B6BEA
Q2006557,Nélson Martins,2007-08-08,2012-08-08,,Q2006557-6B8D932F-2295-420D-82E5-7F0D3776AD3E
Q15849868,Sérgio Lobo,2012-08-08,2015-02-16,,Q15849868-50BC3C0C-4D6B-4850-A6DC-A6EF01994CEE
Q15833898,Maria do Céu Sarmento,2015-02-16,2017-09-15,,Q15833898-35B3F031-3D9B-479E-918C-9BF31161D3F7
Q1647887,Rui Maria de Araújo,2017-09-15,2018-06-22,,Q1647887-F9EA8453-A294-4195-8D0F-28ACECACB110
Q61723559,Élia António de Araújo dos Reis Amaral,2018-06-22,2020-04-03,,Q61723559-836C758F-3CC8-4C13-8C0E-B11B1E3121A2
Q55434158,Bonifácio dos Reis,2020-04-03,2020-05-29,,Q55434158-611374BB-4F4E-4802-B72C-60D6CAA73A2D
Q64821688,Odete Maria Belo,2020-05-29,,,Q64821688-C1BBF76A-C802-4E1D-A83C-794EA9D33988
