id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q586047,President of East Timor,Q574,Q574,,,1975-11-28,,,,President of East Timor
Q978708,Prime Minister of East Timor,Q574,Q574,,,1975-11-28,,,,Prime Minister of East Timor
Q109733821,Deputy Prime Minister of East Timor,Q574,Q574,,,,,,,
Q109733799,Minister for the Affairs of National Liberation Combatants,Q574,Q574,,,,,,,
Q109733763,Minister of Agriculture and Fisheries,Q574,Q574,,,,,,,
Q109733860,Minister of Defense,Q574,Q574,,,,,,,
Q109733849,Coordinating Minister of Economic Affairs,Q574,Q574,,,,,,,
Q110146503,Minister of Education and Culture,Q574,Q574,,,,,,,
Q109733874,"Minister of Education, Youth and Sports",Q574,Q574,,,,,,,
Q109733753,Minister of Finance,Q574,Q574,,,,,,,
Q109733888,Minister of Foreign Affairs and Cooperation,Q574,Q574,,,,,,,
Q109733787,"Minister of Higher Education, Science and Culture",Q574,Q574,,,,,,,
Q109733730,Minister of the Interior,Q574,Q574,,,,,,,
Q109733780,Minister of Justice,Q574,Q574,,,,,,,
Q109733853,Minister of Parliamentary Affairs and Social Communication,Q574,Q574,,,,,,,
Q109733721,Minister of Petroleum and Minerals,Q574,Q574,,,,,,,
Q109733824,Minister of Planning and Territory,Q574,Q574,,,,,,,
Q109733748,Minister of Public Works,Q574,Q574,,,,,,,
Q109733877,Minister of Social Solidarity and Inclusion,Q574,Q574,,,,,,,
Q109733777,Minister of State Administration,Q574,Q574,,,,,,,
Q109733832,"Minister of Tourism, Trade and Industry",Q574,Q574,,,,,,,
Q109733841,Minister of Transport and Communications,Q574,Q574,,,,,,,
Q109733866,Minister of the Presidency of the Council of Ministers,Q574,Q574,,,,,,,
Q109734072,Speaker of the National Parliament of Timor-Leste,,,,,,,,,
Q106608813,Chief of Defence Force,,,,,,,,,Chief of Defence Force (East Timor)
Q109734156,Governor of the Banco Central de Timor-Leste,Q574,,,,,,,,
