id,name,relationship,relative,relativename
Q11509,Xanana Gusmão,sibling,Q92212427,
Q11509,Xanana Gusmão,spouse,Q540562,
Q11665,José Ramos-Horta,child,Q23062889,
Q11665,José Ramos-Horta,spouse,Q483054,
Q483054,Ana Pessoa Pinto,spouse,Q11665,
Q727119,Estanislau da Silva,spouse,Q64606137,
